,causes_type,sample_index,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature60,feature20_distance,featureY_mean,featureX_mean,featureY_min,featureX_min,Date & Time
34846,unknown,551,900.19,19.89,3.94,30.0,0.0,0.0,1560.0,0.0,9.12,392693.0,247.0,1590.0,13.68,4.0,-11.88,-70.63,-67.25,186.73843939508183,-75.93875,-8.36375,-83.38,-14.13,2020-09-23 00:56:16
34847,unknown,551,894.24,20.22,3.94,30.0,0.0,0.0,1510.0,0.0,9.23,378425.0,246.0,1540.0,13.68,4.0,0.38,-74.25,-65.75,219.3381414331569,-78.49375,-8.474375,-85.19,-17.19,2020-09-23 00:56:17
34848,unknown,551,932.19,19.97,3.94,30.0,0.0,0.0,1571.0,0.0,7.63,397054.0,248.0,1601.0,13.66,4.0,-7.75,-72.0,-63.13,197.97498646134989,-76.044375,-8.14875,-85.25,-18.13,2020-09-23 00:56:18
34849,unknown,551,905.34,19.73,3.94,31.0,0.0,0.0,1570.0,0.0,8.7,396168.0,247.0,1601.0,13.68,4.0,-9.88,-73.0,-72.63,189.7641218707351,-76.99812499999999,-10.298125,-83.19,-17.69,2020-09-23 00:56:19
34850,unknown,551,799.24,18.09,3.94,30.0,0.0,0.0,1571.0,0.0,10.0,395228.0,247.0,1601.0,12.98,4.0,1.5,-70.5,-61.0,155.02078841052966,-75.833125,-11.588125000000002,-84.81,-18.5,2020-09-23 00:56:20
34851,unknown,551,819.13,18.03,3.94,30.0,0.0,0.0,1570.0,0.0,8.24,395586.0,247.0,1601.0,13.44,4.0,10.63,-63.38,-51.75,182.45431696360689,-75.62625,-7.908125,-85.0,-18.56,2020-09-23 00:56:21
34852,unknown,551,910.5,20.5,3.94,30.0,0.0,0.0,1571.0,0.0,10.9,395960.0,247.0,1600.0,14.34,4.0,-14.63,-75.25,-74.63,124.23573450313856,-82.079375,-11.853125,-94.25,-18.69,2020-09-23 00:56:23
34853,unknown,551,681.21,16.04,3.94,30.0,0.0,0.0,1571.0,0.0,10.68,396826.0,248.0,1601.0,13.6,4.0,-13.88,-70.5,-56.13,148.4469189495631,-80.86,-11.88,-94.63,-17.94,2020-09-23 00:56:24
34854,unknown,551,699.42,15.99,3.94,32.0,0.0,0.0,1569.0,0.0,8.31,396624.0,248.0,1601.0,13.34,4.0,-13.38,-69.5,-67.5,106.0198828398227,-79.68125,-13.81375,-93.0,-18.31,2020-09-23 00:56:25
34855,unknown,551,716.9,16.03,3.94,30.0,0.0,0.0,1571.0,0.0,7.74,397698.0,248.0,1601.0,12.72,4.0,-12.88,-71.75,-57.13,153.52315216364534,-79.604375,-13.321875,-92.31,-18.81,2020-09-23 00:56:26
34856,unknown,551,654.98,15.58,3.94,31.0,0.0,0.0,1570.0,0.0,10.44,396922.0,248.0,1601.0,12.3,4.0,-14.25,-67.38,-66.88,120.34443816015948,-78.689375,-12.719375,-87.5,-18.0,2020-09-23 00:56:27
34857,unknown,551,472.74,14.73,3.18,30.0,607.0,0.0,963.0,0.0,2.99,394334.0,246.0,1600.0,12.26,2.0,-13.25,-67.63,-52.88,128.62238526080466,-76.88875,-10.915625000000002,-86.13,-19.19,2020-09-23 00:56:28
34858,unknown,551,483.82,19.43,2.37,32.0,1256.0,0.0,313.0,0.0,14.69,395566.0,247.0,1601.0,12.68,2.0,-13.13,-70.13,-71.38,107.60547156423108,-78.72437500000001,-13.94625,-88.81,-18.81,2020-09-23 00:56:29
34859,unknown,551,491.64,13.84,3.34,31.0,178.0,609.0,783.0,0.0,6.82,396860.0,248.0,1601.0,11.68,3.0,-8.75,-68.13,-55.25,138.76912545456744,-77.84875,-11.795000000000002,-88.5,-16.94,2020-09-23 00:56:30
34860,unknown,551,433.58,15.53,3.15,37.0,0.0,1249.0,314.0,0.0,14.3,393142.0,246.0,1601.0,12.08,3.0,-11.88,-69.75,-60.0,138.76912545456742,-78.84062499999999,-11.1375,-89.25,-18.31,2020-09-23 00:56:31
34861,unknown,551,524.89,14.81,3.16,32.0,0.0,1252.0,314.0,0.07,5.55,395960.0,248.0,1598.0,12.4,3.0,-12.38,-70.38,-57.13,154.3917699433092,-78.954375,-11.774375,-89.56,-18.75,2020-09-23 00:56:32
34862,unknown,551,600.53,16.59,3.34,31.0,0.0,960.0,610.0,0.0,10.36,395956.0,247.0,1600.0,12.12,4.0,-14.75,-71.5,-63.38,181.54860223808464,-80.42375,-11.301875,-88.38,-18.0,2020-09-23 00:56:33
34863,unknown,551,707.1,15.71,3.94,31.0,0.0,0.0,1570.0,0.0,6.31,396537.0,248.0,1601.0,13.0,4.0,-13.0,-68.5,-52.75,132.99505015833168,-79.08250000000001,-11.52,-89.25,-17.75,2020-09-23 00:56:34
34864,unknown,551,752.46,17.52,3.94,30.0,0.0,0.0,1571.0,0.0,11.25,395634.0,247.0,1601.0,13.08,4.0,-14.13,-71.0,-72.0,172.40292720342936,-79.391875,-9.69375,-87.38,-17.31,2020-09-23 00:56:35
34865,unknown,551,702.95,16.16,3.94,32.0,0.0,0.0,1569.0,0.0,9.18,395051.0,247.0,1601.0,12.54,4.0,-12.38,-73.38,-63.0,206.2195419699153,-81.35749999999999,-9.49625,-91.56,-18.5,2020-09-23 00:56:36
34866,unknown,551,587.14,14.06,3.94,31.0,0.0,0.0,1570.0,0.0,8.63,393660.0,246.0,1601.0,11.8,4.0,-12.5,-67.5,-72.13,155.17189273106362,-79.38,-12.906875,-86.56,-18.06,2020-09-23 00:56:37
34867,unknown,551,565.82,13.77,3.94,31.0,0.0,0.0,1569.0,0.0,9.39,392433.0,245.0,1600.0,11.7,4.0,-12.75,-68.38,-54.25,184.16767282350983,-79.798125,-10.4275,-90.81,-19.56,2020-09-23 00:56:38
34868,unknown,551,530.6,13.41,3.94,31.0,0.0,0.0,1557.0,0.41,8.27,390455.0,246.0,1589.0,11.22,4.0,-12.88,-68.5,-68.5,172.21150430223437,-79.08624999999999,-10.021249999999998,-89.81,-17.63,2020-09-23 00:56:39
34869,unknown,551,557.78,14.02,3.94,34.0,0.0,0.0,1567.0,0.0,8.49,391471.0,245.0,1601.0,10.9,4.0,-7.75,-74.13,-67.75,150.85258838617332,-82.063125,-9.1075,-92.44,-18.06,2020-09-23 00:56:40
34870,unknown,551,504.38,14.13,3.95,28.0,0.0,0.0,1551.0,0.59,9.5,387278.0,245.0,1580.0,11.12,4.0,-6.75,-70.75,-63.75,116.66834078246396,-81.74375,-8.214375,-87.94,-18.31,2020-09-23 00:56:41
34871,unknown,551,791.14,20.19,3.76,96.0,0.0,77.0,1328.0,0.45,9.31,373794.0,247.0,1513.0,13.7,4.0,,,,147.1240629581915,-73.2825,-0.6056250000000001,-83.94,-13.13,2020-09-23 00:56:42
34872,unknown,551,982.0,21.26,3.94,32.0,0.0,0.0,1564.0,0.21,8.94,393900.0,247.0,1595.0,12.31,4.0,-8.5,-66.5,-64.13,110.92600133563808,-71.001875,-1.366875,-78.25,-10.88,2020-09-23 00:56:43
34873,unknown,551,917.94,20.27,3.94,30.0,0.0,0.0,1571.0,0.0,10.31,394931.0,247.0,1601.0,13.86,4.0,0.0,-65.0,-58.25,120.32349891465614,-74.814375,-1.9775,-81.5,-12.19,2020-09-23 00:56:44
34874,unknown,551,970.62,20.3,3.94,30.0,0.0,0.0,1571.0,0.0,7.5,394675.0,247.0,1601.0,11.9,4.0,-0.5,-62.38,-62.25,146.10484712892733,-69.888125,-3.370625,-80.94,-11.69,2020-09-23 00:56:45
34875,unknown,551,855.49,18.77,3.94,30.0,0.0,0.0,1571.0,0.0,9.05,393379.0,246.0,1601.0,11.1,4.0,-1.75,-64.0,-62.88,123.12404036282364,-73.07499999999999,-4.485625000000001,-81.94,-10.25,2020-09-23 00:56:46
34876,unknown,551,807.03,18.04,3.95,27.0,0.0,0.0,1574.0,0.0,10.25,395430.0,247.0,1601.0,11.42,4.0,-4.38,-66.13,-77.13,128.94491162161873,-76.185,-0.22375,-84.06,-9.25,2020-09-23 00:56:47
34877,unknown,551,757.35,17.07,3.99,6.0,0.0,0.0,1595.0,0.0,9.38,399707.0,250.0,1601.0,11.08,4.0,-3.5,-61.5,-55.13,138.22121282240917,-73.65062499999999,-0.54375,-82.75,-12.0,2020-09-23 00:56:48
34878,unknown,551,679.46,15.83,3.94,32.0,0.0,0.0,1569.0,0.0,8.81,395041.0,247.0,1601.0,11.98,4.0,6.75,-56.0,-59.5,121.6254382558923,-66.83375000000001,1.851875,-79.94,-7.25,2020-09-23 00:56:49
34879,unknown,551,884.82,19.05,3.93,28.0,0.0,20.0,1487.0,0.0,7.88,380201.0,248.0,1535.0,12.46,3.0,7.38,-57.63,-61.63,106.14107921805034,-71.1575,1.81625,-82.81,-9.94,2020-09-23 00:56:50
34880,unknown,551,758.86,20.0,3.66,23.0,0.0,466.0,1101.0,0.51,13.14,394491.0,245.0,1607.0,14.26,4.0,16.13,-51.75,-65.5,119.85136295965658,-71.789375,1.4025,-82.75,-11.94,2020-09-23 00:56:51
34881,unknown,551,700.42,15.36,3.98,12.0,0.0,0.0,1587.0,0.0,6.06,401038.0,251.0,1599.0,14.38,4.0,,,,0.0,,,,,2020-09-23 00:56:52
34882,unknown,551,759.55,21.64,3.01,10.0,0.0,1556.0,35.0,0.0,8.94,400182.0,250.0,1600.0,13.68,3.0,16.88,-52.75,-68.13,119.8513629596566,-73.180625,1.469375,-84.63,-11.38,2020-09-23 00:56:53
34883,unknown,551,775.64,21.97,2.99,10.0,0.0,1591.0,0.0,0.0,8.74,401973.0,251.0,1601.0,14.58,3.0,17.63,-52.5,-54.75,122.71931976007691,-70.5075,1.006875,-85.31,-14.38,2020-09-23 00:56:54
34884,unknown,551,807.07,22.5,2.99,10.0,0.0,1591.0,0.0,0.0,9.43,401202.0,251.0,1601.0,14.36,3.0,20.75,-51.88,-64.13,136.29580098094524,-71.919375,6.695,-90.31,-6.94,2020-09-23 00:56:55
34885,unknown,551,770.22,21.11,2.99,6.0,0.0,1595.0,0.0,0.0,6.43,403371.0,252.0,1601.0,11.58,1.0,18.5,-51.5,-53.75,128.29580098094522,-66.08,6.09,-75.88,-9.63,2020-09-23 00:56:56
34886,unknown,551,735.63,21.11,3.0,4.0,0.0,1597.0,0.0,0.0,10.31,402923.0,252.0,1601.0,11.68,3.0,19.63,-52.38,-69.5,114.71931976007696,-66.3575,9.62625,-75.88,-4.69,2020-09-23 00:56:57
34887,unknown,551,606.69,18.8,2.99,10.0,0.0,1591.0,0.0,0.0,11.38,399503.0,250.0,1601.0,13.86,3.0,,,,0.0,,,,,2020-09-23 00:56:58
34888,unknown,551,624.39,17.37,2.99,10.0,0.0,1591.0,0.0,0.0,7.0,401230.0,251.0,1601.0,11.58,3.0,18.5,-51.25,-62.38,109.46023272796695,-71.7525,9.79,-89.94,-5.75,2020-09-23 00:56:59
34889,unknown,551,689.6,19.78,2.99,10.0,0.0,1591.0,0.0,0.0,7.87,400393.0,250.0,1601.0,10.8,3.0,17.38,-54.75,-66.63,103.2809162438943,-71.066875,10.05125,-84.94,-1.56,2020-09-23 00:57:00
34890,unknown,551,721.07,20.84,2.98,14.0,0.0,1586.0,0.0,0.0,10.49,400215.0,250.0,1601.0,11.5,3.0,18.63,-55.25,-63.13,109.46023272796695,-72.0325,8.57375,-87.13,-6.19,2020-09-23 00:57:01
34891,unknown,551,692.39,20.12,2.96,30.0,0.0,1570.0,0.0,0.0,9.06,395748.0,247.0,1600.0,11.22,3.0,17.75,-63.88,-72.5,109.46023272796695,-72.59875,4.473750000000001,-86.06,-18.06,2020-09-23 00:57:02
34892,unknown,551,637.07,18.7,2.96,31.0,0.0,1570.0,0.0,0.0,9.56,396356.0,248.0,1600.0,11.16,3.0,17.63,-61.25,-70.88,99.78478804830372,-74.47375,5.500624999999999,-90.94,-6.38,2020-09-23 00:57:03
34893,unknown,551,771.34,19.3,3.44,30.0,0.0,811.0,760.0,0.0,7.8,396344.0,248.0,1601.0,12.34,4.0,8.25,-63.38,-71.63,125.01480088521237,-75.875625,1.4343750000000002,-84.88,-5.25,2020-09-23 00:57:04
34894,unknown,551,869.94,18.69,3.94,31.0,0.0,0.0,1570.0,0.0,7.44,395927.0,247.0,1601.0,12.04,4.0,6.63,-63.25,-66.88,112.10934336864048,-74.62625,-1.574375,-82.69,-12.06,2020-09-23 00:57:05
34895,unknown,551,920.65,20.06,3.94,30.0,0.0,0.0,1571.0,0.0,9.49,396955.0,248.0,1601.0,11.88,4.0,4.75,-66.5,-62.25,146.9031024086218,-72.8725,-0.534375,-79.81,-14.06,2020-09-23 00:57:06
34896,unknown,551,845.43,18.87,3.94,31.0,0.0,0.0,1570.0,0.0,10.94,397039.0,248.0,1601.0,11.16,4.0,8.0,-66.38,-60.38,136.0497444380198,-76.504375,-0.7300000000000002,-86.19,-13.81,2020-09-23 00:57:07
34897,unknown,551,881.41,19.05,3.94,30.0,0.0,0.0,1571.0,0.0,7.75,397616.0,248.0,1601.0,11.1,4.0,11.25,-62.25,-62.75,122.4827235484144,-72.07124999999999,-0.9543750000000002,-85.13,-17.06,2020-09-23 00:57:08
34898,unknown,551,974.76,20.81,3.94,32.0,0.0,0.0,1569.0,0.0,8.75,396897.0,248.0,1601.0,11.18,4.0,10.25,-67.13,-70.13,145.1605752189282,-76.735625,-2.864375,-87.94,-12.56,2020-09-23 00:57:09
34899,unknown,551,994.97,21.39,3.94,33.0,0.0,0.0,1568.0,0.0,9.56,396958.0,248.0,1601.0,10.82,4.0,6.38,-69.88,-69.13,134.98581755878334,-77.89125,-6.263125,-85.25,-18.44,2020-09-23 00:57:10
34900,unknown,551,950.21,21.07,3.94,31.0,0.0,0.0,1569.0,0.0,10.87,395553.0,247.0,1601.0,11.38,4.0,-5.13,-72.25,-61.13,180.00710147791784,-80.33375,-6.805625,-92.81,-17.13,2020-09-23 00:57:11
34901,unknown,551,883.67,19.52,3.94,33.0,0.0,0.0,1567.0,0.0,9.24,396380.0,248.0,1600.0,13.8,4.0,-11.38,-71.38,-70.0,106.31805390372426,-81.29499999999999,-7.956875,-94.0,-18.31,2020-09-23 00:57:12
34902,unknown,551,940.55,20.22,3.94,30.0,0.0,0.0,1571.0,0.0,9.05,397297.0,248.0,1600.0,13.74,4.0,-7.5,-74.25,-62.88,155.56146936882234,-85.200625,-9.91875,-102.5,-19.5,2020-09-23 00:57:13
34903,unknown,551,872.29,19.18,3.94,31.0,0.0,0.0,1570.0,0.0,9.87,396363.0,248.0,1601.0,12.92,4.0,-12.13,-69.25,-57.88,201.5940397421869,-79.985,-9.735,-90.06,-18.19,2020-09-23 00:57:14
34904,unknown,551,739.65,16.54,3.94,31.0,0.0,0.0,1568.0,0.07,8.65,396252.0,248.0,1599.0,12.36,4.0,-10.88,-70.25,-57.0,205.58146033743705,-81.08625,-13.345,-93.25,-18.38,2020-09-23 00:57:15
34905,unknown,551,626.57,15.67,3.94,31.0,0.0,0.0,1548.0,0.43,10.23,390020.0,247.0,1579.0,11.9,4.0,-10.25,-66.63,-52.13,178.7721693718829,-74.946875,-13.01625,-88.38,-18.0,2020-09-23 00:57:16
34906,unknown,551,553.66,14.38,3.94,32.0,0.0,0.0,1538.0,0.71,8.81,389087.0,248.0,1570.0,11.7,4.0,-9.75,-64.63,-57.75,246.8677142558169,-76.36500000000001,-12.075,-88.19,-18.06,2020-09-23 00:57:17
34907,unknown,551,610.94,14.17,3.94,30.0,0.0,0.0,1571.0,0.0,6.68,396347.0,248.0,1601.0,10.48,4.0,-13.38,-70.38,-59.0,215.530497220778,-77.66499999999999,-11.473125,-92.81,-18.75,2020-09-23 00:57:18
34908,unknown,551,541.38,13.31,3.94,30.0,0.0,0.0,1561.0,0.28,8.37,392500.0,247.0,1591.0,9.02,4.0,-11.25,-69.13,-62.0,179.17562660710055,-75.9225,-12.520625,-87.25,-17.81,2020-09-23 00:57:19
34909,unknown,551,688.76,18.43,3.52,46.0,0.0,599.0,884.0,0.36,8.13,379417.0,247.0,1534.0,10.21,4.0,26.75,-55.0,-63.25,112.23833357313244,-62.8025,16.6575,-71.5,7.63,2020-09-23 00:57:20
34910,unknown,551,945.44,20.16,3.93,36.0,0.0,0.0,1561.0,0.2,7.51,395144.0,247.0,1598.0,13.27,4.0,22.25,-58.5,-69.5,107.8723022051599,-62.985,17.06,-70.44,10.69,2020-09-23 00:57:21
34911,unknown,552,1125.83,23.42,4.0,1.0,0.0,0.0,1599.0,0.0,8.12,403596.0,252.0,1600.0,13.4,4.0,,,,0.0,,,,,2020-09-23 00:57:22
34912,unknown,552,1104.83,23.17,4.0,1.0,0.0,0.0,1600.0,0.0,9.44,403613.0,252.0,1600.0,13.44,4.0,,,,0.0,,,,,2020-09-23 00:57:23
34913,unknown,552,1275.34,25.7,4.0,2.0,0.0,0.0,1599.0,0.0,7.93,403948.0,252.0,1601.0,13.36,4.0,21.13,-60.75,-67.38,107.40990644838624,-68.60249999999999,13.72375,-83.31,0.56,2020-09-23 00:57:24
34914,unknown,552,1130.0,23.78,3.94,31.0,0.0,0.0,1570.0,0.0,10.06,396496.0,248.0,1601.0,13.08,4.0,20.75,-57.25,-61.63,115.2887100701586,-68.049375,12.64625,-76.19,-1.31,2020-09-23 00:57:25
34915,unknown,552,1259.47,25.19,3.94,30.0,0.0,0.0,1571.0,0.0,7.24,397699.0,248.0,1601.0,12.92,4.0,22.63,-55.38,-61.88,106.68758391066709,-66.2675,12.8175,-75.44,0.63,2020-09-23 00:57:26
34916,unknown,552,1367.84,26.0,3.94,30.0,0.0,0.0,1571.0,0.0,4.5,397042.0,248.0,1601.0,13.46,4.0,19.25,-57.88,-54.75,130.61284229768415,-66.73125,9.329375,-77.63,-19.06,2020-09-23 00:57:27
34917,unknown,552,1402.9,25.92,3.94,30.0,0.0,0.0,1571.0,0.0,2.75,397730.0,248.0,1601.0,13.52,4.0,20.75,-60.75,-70.13,142.53622517962546,-68.849375,7.685,-83.5,-18.06,2020-09-23 00:57:28
34918,unknown,552,1307.02,25.66,3.99,3.0,0.0,0.0,1598.0,0.0,9.88,400777.0,250.0,1601.0,12.5,4.0,17.88,-64.5,-73.5,182.06847778558063,-73.91375000000001,3.66875,-85.63,-16.94,2020-09-23 00:57:29
34919,unknown,552,1172.3,23.57,3.99,8.0,0.0,0.0,1593.0,0.0,5.0,401344.0,251.0,1601.0,12.14,4.0,22.63,-62.13,-44.38,155.47140139535276,-67.49812499999999,5.406874999999999,-82.88,-14.5,2020-09-23 00:57:30
34920,unknown,552,1346.22,26.18,3.97,14.0,0.0,0.0,1582.0,0.13,5.02,399141.0,250.0,1597.0,12.66,4.0,25.75,-57.63,-60.5,168.98231932936758,-66.75125,5.418125,-82.38,-14.69,2020-09-23 00:57:31
34921,unknown,552,1397.19,26.22,3.98,10.0,0.0,0.0,1591.0,0.0,3.5,402356.0,251.0,1600.0,12.72,4.0,18.88,-66.88,-75.63,154.09967524686692,-76.259375,2.9625,-90.25,-17.75,2020-09-23 00:57:33
34922,unknown,552,1333.03,26.21,3.98,10.0,0.0,0.0,1591.0,0.0,7.62,400110.0,250.0,1601.0,12.48,4.0,15.5,-69.75,-62.88,125.991997163244,-74.864375,5.39625,-80.56,-11.56,2020-09-23 00:57:34
34923,unknown,552,1251.3,25.22,3.94,31.0,0.0,0.0,1570.0,0.0,7.87,394914.0,247.0,1601.0,12.42,4.0,18.13,-66.38,-73.5,133.04735242217558,-72.93562499999999,5.30875,-78.63,-11.88,2020-09-23 00:57:35
34924,unknown,552,1194.62,24.12,3.99,6.0,0.0,0.0,1595.0,0.0,8.18,401031.0,250.0,1601.0,11.54,4.0,,,,0.0,,,,,2020-09-23 00:57:36
34925,unknown,552,1349.47,26.34,4.0,1.0,0.0,0.0,1600.0,0.0,7.44,403040.0,252.0,1601.0,12.82,4.0,,,,0.0,,,,,2020-09-23 00:57:37
34926,unknown,552,1300.26,25.03,4.0,1.0,0.0,0.0,1600.0,0.0,2.06,404252.0,252.0,1601.0,12.46,4.0,17.5,-68.13,-64.13,176.41291305506826,-76.856875,2.56625,-84.88,-13.94,2020-09-23 00:57:38
34927,unknown,552,1401.54,26.22,3.96,22.0,0.0,0.0,1579.0,0.0,3.56,398597.0,249.0,1601.0,12.84,4.0,16.75,-70.13,-76.25,136.11144440461547,-76.81,4.5125,-85.56,-13.88,2020-09-23 00:57:39
34928,unknown,552,1398.39,26.59,4.0,1.0,0.0,0.0,1600.0,0.0,4.0,403717.0,252.0,1601.0,12.62,4.0,,,,0.0,,,,,2020-09-23 00:57:40
34929,unknown,552,1376.42,26.65,4.0,1.0,0.0,0.0,1599.0,0.0,5.68,403306.0,252.0,1601.0,12.72,4.0,,,,0.0,,,,,2020-09-23 00:57:41
34930,unknown,552,1403.86,26.41,3.98,10.0,0.0,0.0,1590.0,0.0,3.5,401873.0,251.0,1600.0,12.92,4.0,16.13,-69.63,-76.0,147.56379446417614,-76.2125,4.816875,-80.69,-6.56,2020-09-23 00:57:42
34931,unknown,552,1386.61,26.4,3.99,3.0,0.0,0.0,1598.0,0.0,4.5,403323.0,252.0,1600.0,12.66,4.0,17.13,-70.0,-75.13,179.16472822138562,-76.759375,2.7625,-86.31,-13.06,2020-09-23 00:57:43
34932,unknown,552,1423.85,26.42,3.99,7.0,0.0,0.0,1594.0,0.0,2.31,402839.0,252.0,1601.0,12.74,4.0,17.0,-69.63,-63.0,147.56379446417617,-76.079375,4.524375,-82.06,-7.69,2020-09-23 00:57:44
34933,unknown,552,1414.79,26.38,3.98,10.0,0.0,0.0,1591.0,0.0,2.69,402070.0,251.0,1601.0,12.8,4.0,16.75,-69.38,-75.5,147.56379446417623,-76.250625,4.461875,-81.69,-7.75,2020-09-23 00:57:45
34934,unknown,552,1427.74,26.37,3.98,10.0,0.0,0.0,1591.0,0.0,2.43,401826.0,251.0,1601.0,12.84,4.0,17.25,-69.38,-76.13,183.066280188051,-76.585625,4.208125,-87.69,-13.75,2020-09-23 00:57:46
34935,unknown,552,1431.45,26.35,3.98,10.0,0.0,0.0,1591.0,0.0,1.69,402710.0,252.0,1601.0,12.88,4.0,18.13,-69.38,-78.0,194.5093495646181,-77.055,0.8562500000000004,-86.31,-13.88,2020-09-23 00:57:47
34936,unknown,552,1363.05,26.44,3.98,10.0,0.0,0.0,1591.0,0.0,5.56,401844.0,251.0,1601.0,12.96,4.0,17.38,-69.63,-78.0,163.4189834650934,-76.85249999999999,2.019375,-89.25,-13.75,2020-09-23 00:57:48
34937,unknown,552,1408.39,26.54,3.99,3.0,0.0,0.0,1598.0,0.0,3.69,403834.0,252.0,1601.0,12.88,4.0,12.5,-71.25,-76.75,155.9293808176858,-75.43375,0.964375,-83.5,-14.38,2020-09-23 00:57:49
34938,unknown,552,1397.66,26.04,3.94,31.0,0.0,0.0,1570.0,0.0,2.75,397086.0,248.0,1601.0,12.8,4.0,17.88,-67.75,-75.0,138.3135576640111,-73.989375,5.1175,-84.25,-10.69,2020-09-23 00:57:50
34939,unknown,552,1354.3,26.44,3.99,3.0,0.0,0.0,1597.0,0.0,6.68,403269.0,252.0,1601.0,12.62,4.0,18.63,-68.75,-74.25,141.18151446443147,-76.14625,5.29375,-86.44,-10.38,2020-09-23 00:57:51
34940,unknown,552,1318.76,25.61,3.98,8.0,0.0,0.0,1592.0,0.0,4.5,401651.0,251.0,1600.0,12.66,4.0,16.88,-69.88,-62.63,131.8626341276828,-76.849375,4.09375,-93.38,-14.75,2020-09-23 00:57:52
34941,unknown,552,1331.26,26.03,3.95,28.0,0.0,0.0,1573.0,0.0,7.05,397648.0,249.0,1600.0,12.76,4.0,15.0,-72.0,-79.5,126.54044822782237,-78.684375,3.934375,-82.81,-11.94,2020-09-23 00:57:53
34942,unknown,552,1346.9,26.56,3.99,6.0,0.0,0.0,1595.0,0.0,6.93,402917.0,252.0,1601.0,12.52,4.0,,,,0.0,,,,,2020-09-23 00:57:54
34943,unknown,552,1280.45,26.07,4.0,1.0,0.0,0.0,1600.0,0.0,10.06,403612.0,252.0,1601.0,12.7,4.0,,,,0.0,,,,,2020-09-23 00:57:55
34944,unknown,552,1090.54,23.1,4.0,1.0,0.0,0.0,1600.0,0.0,10.49,404316.0,253.0,1601.0,12.58,4.0,13.5,-72.5,-73.0,93.11708697745932,-79.27812499999999,4.481249999999999,-85.06,-5.25,2020-09-23 00:57:56
35075,unknown,558,525.04,16.32,2.96,30.0,0.0,1539.0,0.0,0.0,7.33,385753.0,246.0,1569.0,13.56,3.0,1.13,-73.75,-85.5,149.01946642245824,-85.13,0.4224999999999999,-97.75,-11.44,2020-09-23 00:59:58
35076,unknown,558,508.12,16.95,2.96,30.0,0.0,1438.0,0.0,0.0,8.93,358043.0,244.0,1468.0,13.98,3.0,-1.25,-75.38,-81.25,146.8657334822736,-90.263125,-2.484375,-103.5,-12.75,2020-09-23 00:59:59
35077,unknown,558,589.69,17.57,2.96,31.0,0.0,1553.0,0.0,0.0,8.9,387276.0,244.0,1584.0,13.86,3.0,-2.25,-73.88,-79.25,147.83162821238747,-88.976875,-1.316875,-103.63,-10.19,2020-09-23 01:00:00
35078,unknown,558,604.89,17.95,2.96,32.0,0.0,1555.0,0.0,0.0,8.45,388645.0,245.0,1587.0,13.98,3.0,-4.63,-73.5,-67.5,169.06579477518684,-87.231875,-5.418125,-100.38,-18.0,2020-09-23 01:00:01
35079,unknown,558,648.03,18.91,2.96,31.0,0.0,1560.0,0.0,0.0,8.81,388645.0,244.0,1591.0,14.08,3.0,-3.5,-75.0,-77.5,178.76811292727257,-85.695625,-1.465625,-99.13,-14.56,2020-09-23 01:00:02
35080,unknown,558,652.46,19.18,2.96,31.0,0.0,1565.0,0.0,0.0,9.03,390413.0,245.0,1596.0,14.0,3.0,-7.38,-76.25,-79.5,147.259337625304,-84.91874999999999,-3.368125,-92.38,-13.56,2020-09-23 01:00:03
35081,unknown,558,677.17,19.58,2.96,31.0,0.0,1568.0,0.0,0.0,9.44,393353.0,246.0,1599.0,14.36,3.0,-11.63,-74.38,-76.63,181.52798947954133,-86.031875,-8.10625,-97.31,-16.81,2020-09-23 01:00:04
35082,unknown,558,612.58,17.96,3.16,30.0,0.0,1256.0,314.0,0.0,11.37,395281.0,247.0,1601.0,14.38,3.0,7.63,-75.63,-71.0,106.01988283982271,-85.600625,1.0625,-96.06,-4.63,2020-09-23 01:00:05
35083,unknown,558,557.67,16.8,3.16,30.0,0.0,1260.0,310.0,0.0,11.49,396344.0,248.0,1600.0,14.9,3.0,18.63,-72.75,-80.88,140.19103929771205,-84.614375,5.32125,-93.94,-7.88,2020-09-23 01:00:06
35084,unknown,558,622.29,17.87,2.96,30.0,0.0,1571.0,0.0,0.0,5.18,396235.0,248.0,1600.0,14.62,3.0,21.63,-65.5,-80.63,96.28865985271317,-80.7475,8.344375,-97.19,-7.69,2020-09-23 01:00:07
35085,unknown,558,666.02,15.45,3.92,28.0,0.0,49.0,1524.0,0.0,9.56,396098.0,247.0,1601.0,14.66,4.0,18.63,-68.5,-88.5,100.6132151730499,-76.965625,12.078125,-87.19,2.81,2020-09-23 01:00:09
35086,unknown,558,629.86,16.4,3.49,19.0,0.0,753.0,829.0,0.0,5.62,398724.0,249.0,1601.0,12.6,3.0,20.63,-69.25,-80.75,99.78478804830372,-78.173125,11.34125,-84.88,3.13,2020-09-23 01:00:10
35087,unknown,558,849.6,19.11,3.97,1.0,0.0,47.0,1546.0,0.0,7.16,388864.0,244.0,1594.0,12.44,4.0,,,,0.0,,,,,2020-09-23 01:00:11
35088,unknown,558,602.71,20.62,4.0,1.0,0.0,0.0,1085.0,0.0,9.68,256757.0,236.0,1086.0,12.34,4.0,,,,0.0,,,,,2020-09-23 01:00:12
