,causes_type,sample_index,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature60,feature20_distance,featureY_if,featureX_if,featureY_mean,featureX_mean,featureY_min,featureX_min
6483,rootcause3,1169,292.3,14.25,2,0,1564,0,0,0,9.2,391629,250,1565,13.28,2,21.5,-74.75,-83.88,96.28865985,-407.17,37.575,-87.813125,7.868125,-95,0.94
6484,rootcause3,1169,290.97,13.54,2,0,1544,0,0,0,8.87,387018,251,1544,13.2,2,16.38,-79,-88.75,99.78478805,-399.45,36.535,-88.044375,7.59875,-93.81,-1.94
6485,rootcause3,1169,298.47,13.78,2,1,1573,0,0,0,8.78,394771,251,1573,14.24,2,10.25,-81.88,-76.88,100.6132152,-397.845,10.03,-89.1375,2.144375,-97.94,-15.88
6486,rootcause3,1169,260.89,13.41,2,0,1462,0,0,0,9.18,366736,251,1462,14.1,2,15,-80.5,-85.63,96.61321517,-399.52,23.505,-86.3775,4.82875,-94.88,-3.56
6487,rootcause3,1169,254.82,13.56,2,0,1493,0,0,0,10.14,369819,248,1493,13.6,2,14,-76.88,-83.13,167.2246466,-309.28,0.145,-86.415625,-1.43875,-100.69,-18.75
6488,rootcause3,1169,210.71,10.78,2,0,1564,0,0,0.07,10.27,393624,252,1564,13.14,2,10,-79.63,-80.38,99.78478805,-407.045,31.74,-89.63875,6.665625,-96.25,0.13
6489,rootcause3,1169,202.02,10.31,2,0,1581,0,0,0.07,9.77,395178,250,1581,13.7,2,,,,96.61321517,-417.185,13.08,-90.145,2.61125,-102.56,-9.75
6490,rootcause3,1169,195.99,9.59,2,0,1558,0,0,0.43,9.44,388791,250,1558,12.88,2,14,-78.38,-80.13,99.78478805,-400.545,18.09,-88.283125,3.88375,-93.44,-6.19
6491,rootcause3,1169,198.44,10.59,2,1,1581,0,0,0,7.75,399092,252,1583,14,2,13.63,-77.5,-85.25,99.78478805,-401.29,32.115,-88.548125,6.661875,-99.44,-5.44
6492,rootcause3,1169,138.7,11.57,2,3,655,0,0,0,10.74,164768,251,657,13.68,2,,,,,,,,,,
6493,rootcause3,1169,280.05,12.8,2,0,1571,0,0,0,8.08,393863,251,1572,13.74,2,16.25,-76.75,-78.25,92.95636092,-418.905,30.06,-87.34125,5.98875,-98.44,-0.13
6494,rootcause3,1169,310.8,14.12,2,0,1537,0,0,0,8.19,384820,250,1537,13.84,2,13.38,-74.5,-78,126.8183953,-361.555,4.125,-88.243125,-0.339375,-97.25,-18.5
6495,rootcause3,1169,265.82,13.6,2,0,1579,0,0,0,10.13,396093,251,1578,13.94,2,14.38,-72.88,-75.88,126.8183953,-344.58,15.425,-84.24375,2.0875,-93,-17.69
6496,rootcause3,1169,244.98,11.68,2,0,1574,0,0,0,9.19,397118,252,1575,13.74,2,16,-74.5,-75.88,126.8183953,-338.77,32.04,-82.77375,6.0775,-89.5,-10.75
6497,rootcause3,1169,294.38,13.28,2,1,1562,0,0,0,8.93,392973,252,1562,14.28,2,17.38,-76.25,-76.88,158.3384722,-315.845,-5.385,-84.298125,-2.67125,-97.5,-18.56
6498,rootcause3,1169,313.37,14.4,2,0,1557,0,0,0,8.09,391665,252,1557,14.14,2,14.63,-70,-76.13,158.3384722,-301.16,1.77,-80.6175,-0.870625,-87.81,-17.63
6499,rootcause3,1169,315.26,14.53,2,0,1592,0,0,0,9.62,399775,251,1592,13.52,2,,,,126.8183953,-347.645,-9.37,-84.66125,-3.30875,-94.94,-18
6500,rootcause3,1169,268.28,13.48,2,0,1512,0,0,0,9.46,380170,251,1512,13.64,2,-6.75,-81.88,-76.38,129.5495681,-341.82,-22.47,-83.270625,-5.98875,-99.88,-19
6501,rootcause3,1169,191.67,18.03,2.48,51,702,797,0,5.37,33.83,373415,241,1550,12.92,2,,,,,,,,,,
6502,rootcause3,1169,262.81,14.45,2,2,1327,0,0,0,10,332730,250,1329,13.08,2,14.25,-71.63,-83.13,136.2717255,-322.515,25.085,-79.5325,4.8125,-89.5,-11.25
6503,rootcause3,1169,221.22,12.49,2,0,1319,0,0,0,8.75,330779,251,1320,14.32,2,,,,131.5013959,-340.9,11.25,-83.388125,1.660625,-89.44,-12.19
6504,rootcause3,1169,257.82,13.39,2,0,1423,0,0,0,8.92,355778,250,1423,14.44,2,11.5,-74.63,-81,131.5013959,-331.855,19.265,-81.1125,3.2975,-89,-11.75
6505,rootcause3,1169,295.6,13.51,2,0,1567,0,0,0,8.49,393545,251,1566,14.04,2,16.88,-71.13,-80.63,142.0255142,-315.39,18.135,-83.713125,3.3375,-92,-12.81
6506,rootcause3,1169,271.82,14.95,2,0,1484,0,0,0,9.43,371709,250,1484,14.3,2,16.88,-72.13,-80.13,133.1001526,-336.165,15.54,-83.63125,2.930625,-92.38,-9.5
6507,rootcause3,1169,294.98,14.66,2,0,1354,0,0,0,9.16,305897,226,1354,14.24,2,16.5,-71.75,-82.5,133.1001526,-335.365,14.905,-83.606875,2.59875,-90.06,-12.25
6508,rootcause3,1169,291.97,14.48,2,0,1467,0,0,0,8.93,362766,247,1467,14.2,2,17.5,-71.5,-82.13,142.0255142,-316.82,18.295,-84.22875,3.211875,-98.31,-14.5
6509,rootcause3,1169,311.78,14.5,2,0,1584,0,0,0,9.22,399067,252,1584,14.24,2,16.5,-71.63,-81.63,142.0255142,-315.255,20.725,-83.93,3.676875,-96.94,-12.44
6510,rootcause3,1169,293.57,13.99,2,0,1496,0,0,0.07,8.76,377035,252,1496,14.34,2,,,,133.1001526,-336.06,16.215,-83.5625,3.305625,-94.25,-11.94
6511,rootcause3,1169,335.03,14.68,2,0,1586,0,0,0,8.45,399181,252,1586,14.74,2,18.88,-71.5,-72.63,133.1001526,-334.33,16.705,-83.4125,3.051875,-90.88,-14.81
6512,rootcause3,1169,333.02,14.94,2,0,1601,0,0,0,9.99,402698,252,1601,14.76,2,17.5,-71.88,-72.75,136.2717255,-334.915,13.655,-82.79375,1.86375,-91.06,-12.56
6513,rootcause3,1169,298.52,14.78,2,0,1500,0,0,0,8.79,377177,251,1501,14.5,2,16.38,-72.25,-70.5,142.0255142,-316.105,18.365,-83.8325,3.6025,-93.44,-7
6514,rootcause3,1169,290.19,14.35,2,0,1408,0,0,0,9.08,352424,250,1408,14.48,2,16.88,-72.75,-71.13,153.3332184,-296.63,9.625,-84.654375,1.629375,-95.44,-12.69
6515,rootcause3,1169,262.54,13.45,2,0,1502,0,0,0,9.99,377874,252,1501,13.84,2,16.38,-72.13,-71.25,142.0255142,-316.7,15.86,-83.989375,2.739375,-92.63,-12.56
6516,rootcause3,1169,280.02,12.84,2,0,1600,0,0,0,9.19,401986,251,1600,13.74,2,,,,133.1001526,-335.215,15.17,-83.415,2.845,-91.13,-10.06
6517,rootcause3,1169,256.66,12.27,2,0,1598,0,0,0,8.7,402240,252,1598,13.8,2,17.38,-72.13,-69.63,142.0255142,-316.24,15.91,-84.145625,2.461875,-92.13,-16.63
6518,rootcause3,1169,259.14,13.17,2,0,1480,0,0,0,9.25,369925,250,1480,13.64,2,16,-72.13,-71.38,133.1001526,-336.82,13.44,-83.805625,2.414375,-92,-11.5
6519,rootcause3,1169,278.98,12.69,2,0,1599,0,0,0,9.01,400205,250,1599,14.1,2,17.25,-71.63,-70.38,153.3332184,-291.625,11.525,-83.384375,1.938125,-92.63,-17.94
6520,rootcause3,1169,273.95,13.48,2,0,1498,0,0,0,9.02,373373,249,1498,14.38,2,18,-71.13,-69.38,133.1001526,-334.73,14.16,-83.2,2.563125,-94.75,-11.13
6521,rootcause3,1169,291.38,13.73,2,0,1600,0,0,0,9.19,401103,251,1600,14.08,2,16.88,-71.38,-69.5,133.1001526,-336.05,13.91,-83.535625,2.570625,-91.56,-11.13
6522,rootcause3,1169,258.49,13.59,2,0,1498,0,0,0,9.48,374309,250,1498,14.12,2,,,,142.0255142,-312.79,19.12,-82.928125,3.61875,-89.69,-12.56
6523,rootcause3,1169,260.65,12.75,2,0,1501,0,0,0,9.12,371561,247,1502,14.26,2,15.88,-70.63,-69.75,133.1001526,-334.615,15.275,-83.126875,2.879375,-95.5,-12.31
6524,rootcause3,1169,152.75,12.49,2,0,1083,0,0,0,9.23,237883,220,1083,14.16,2,16.88,-70.75,-69.13,142.0255142,-311.14,19.735,-82.505625,3.715625,-90.44,-10.81
6525,rootcause3,1169,270.48,13.22,2,0,1483,0,0,0,8.5,365422,247,1482,14.22,2,16.75,-70.75,-70.13,142.0255142,-310.97,23.5,-82.53375,4.52875,-90,-11.13
6526,rootcause3,1169,296.58,14.19,2,0,1456,0,0,0,8.65,363352,250,1456,14.4,2,16.88,-70.63,-68.75,133.1001526,-333.82,15.645,-83.086875,2.809375,-91.88,-11.56
6527,rootcause3,1169,304.48,14.55,2,0,1499,0,0,0,9.14,376514,251,1499,14.5,2,17.25,-72.13,-69.75,142.0255142,-314.675,17.395,-83.4725,3.140625,-90.81,-13
6528,rootcause3,1169,323.66,14.49,2,0,1599,0,0,0,9.01,400864,251,1599,13.88,2,,,,142.0255142,-312.535,19.115,-82.911875,3.54625,-93.06,-9.69
6529,rootcause3,1169,285.11,14.34,2,0,1591,0,0,0,10.44,395536,249,1591,14.3,2,16.25,-71.5,-68.75,142.0255142,-312.765,18.965,-83.068125,3.4225,-93.25,-11
6530,rootcause3,1169,241.75,12.59,2,0,1398,0,0,0,8.73,350022,250,1398,14.02,2,15.38,-72.88,-69.25,142.0255142,-312.61,19.395,-82.945625,3.61375,-92.06,-10.25
6531,rootcause3,1169,273.81,12.84,2,0,1586,0,0,0,9.33,393503,248,1586,13.64,2,16.38,-71.88,-69.63,133.1001526,-333.905,16.325,-83.130625,3.00375,-92.13,-12.63
6532,rootcause3,1169,285.02,13.43,2,0,1601,0,0,0,8.99,400544,250,1601,14,2,17.75,-71.13,-70.25,133.1001526,-331.565,16.71,-82.563125,3.16125,-91.06,-12.81
6533,rootcause3,1169,282.27,12.91,2,0,1590,0,0,0,7.86,398659,251,1591,13.16,2,18.13,-70.63,-67.38,142.0255142,-308.7,23.83,-81.786875,4.969375,-89.06,-7.88
6534,rootcause3,1169,259.04,13.64,2,0,1496,0,0,0,9.75,371880,249,1496,13.78,2,,,,133.1001526,-335.425,14.525,-83.465625,2.67625,-93.75,-13.94
6535,rootcause3,1169,304.68,13.73,2,0,1498,0,0,0,9.01,374712,250,1497,13.96,2,17.38,-70.88,-70.75,133.1001526,-332.305,16.13,-82.750625,3.13625,-92.31,-12.56
6536,rootcause3,1169,312.67,14.09,2,0,1601,0,0,0,8.68,403362,252,1601,13.68,2,18.38,-70.5,-72.5,133.1001526,-337.255,13.7,-83.696875,2.609375,-100.5,-18.31
6537,rootcause3,1169,255.85,13.42,2,0,1500,0,0,0,9.6,375549,250,1500,14.14,2,16,-70.5,-70.5,136.2717255,-326.205,27.475,-80.6775,4.9075,-89.38,-14.88
6538,rootcause3,1169,237.46,12.53,2,0,1388,0,0,0.08,9.08,348220,251,1388,14.28,2,16.75,-70,-69.38,142.0255142,-298.05,34.345,-79.375625,7.208125,-89.69,-11
6539,rootcause3,1169,226.46,12.89,2,0,1461,0,0,0,9.64,348707,239,1461,11.94,2,16.88,-69,-84.63,142.0255142,-312.035,20.25,-83.1925,3.586875,-91.69,-14
6540,rootcause3,1169,250.17,12.01,2,0,1576,0,0,0,9.1,386722,245,1576,12.24,2,16,-69.75,-84.13,133.1001526,-330.695,18.09,-82.278125,3.57875,-91.94,-11.81
6541,rootcause3,1169,240.75,12.13,2,0,1550,0,0,0,9.1,389500,251,1550,11.84,2,19.38,-68.13,-83.5,142.0255142,-310.845,20.31,-82.594375,3.813125,-94.25,-9.56
6542,rootcause3,1169,238.78,12.16,2,0,1405,0,0,0.08,9.17,351406,250,1405,12.32,2,16.25,-69.63,-80.63,133.1001526,-333.6,17.55,-83.08625,3.230625,-93,-12.69
6543,rootcause3,1169,229.38,13.5,2,0,1515,0,0,0,8.63,356496,235,1516,12.02,2,,,,142.0255142,-311.79,19.21,-82.830625,3.4425,-93.38,-12.25
6544,rootcause3,1169,228.86,13.87,2,0,1108,0,0,0,9.12,270430,244,1108,12.24,2,17,-70.13,-82.75,142.0255142,-304.045,22.885,-80.618125,4.41875,-89,-9.31
6545,rootcause3,1169,251.25,13.05,2,0,1499,0,0,0,9.47,369761,247,1498,11.92,2,16.38,-69.75,-67,133.1001526,-331.245,16.925,-82.653125,2.99625,-91.13,-12.38
6546,rootcause3,1169,280.82,13.34,2,0,1460,0,0,0,8.42,365840,251,1460,11.3,2,18.13,-71.38,-81.38,133.1001526,-336.75,15.13,-83.891875,2.798125,-93.81,-12.31
6547,rootcause3,1169,299.38,14.08,2,0,1485,0,0,0,8.29,371072,250,1485,10.6,2,17.63,-70.63,-81,133.1001526,-333.29,17.84,-83.01625,3.329375,-94.06,-12.63
6548,rootcause3,1169,308.1,14.85,2,0,1548,0,0,0,9.55,380155,246,1548,10.34,2,,,,133.1001526,-336.51,15.5,-83.78125,2.739375,-94.81,-14.19
6549,rootcause3,1169,293.04,14.2,2,0,1529,0,0,0,7.46,375499,246,1529,10.94,2,15.63,-71.25,-81.13,133.1001526,-334.78,16.005,-83.3025,3.16,-93.94,-14.31
6550,rootcause3,1169,257.6,14.56,2,0,1335,0,0,0,11.17,329941,247,1335,11.32,2,18.63,-69.63,-79.75,133.1001526,-325.96,16,-81.275,2.808125,-89.69,-14.13
6551,rootcause3,1169,118.89,13.93,2,0,807,0,0,0.28,9.62,201145,249,808,11.96,2,13.63,-71.75,-78.13,142.0255142,-309.95,17,-82.2425,2.9575,-91.63,-12.63
6552,rootcause3,1169,230.53,12.3,2,0,1122,0,0,0.1,6.56,280004,250,1121,11.06,2,17.63,-70.75,-82.13,131.5013959,-329.91,10.32,-80.865625,1.008125,-88.69,-18
6553,rootcause3,1169,295.6,14.93,2,0,1428,0,0,0,9.38,355561,249,1429,10.58,2,15.88,-71.63,-77.75,135.2920393,-320.25,26.85,-80.64125,4.879375,-91.75,-14.88
6554,rootcause3,1169,223.86,14.02,2,0,1309,0,0,0,10.84,326871,250,1309,10.74,2,18.63,-70,-83.63,131.5013959,-331.45,18.7,-81.028125,3.226875,-88.81,-11.19
6555,rootcause3,1170,193.19,15.29,1.18,1317,284,0,0,0,7.56,402226,251,1600,10.4,1,,,,99.78478805,-371.41,38.41,-81.77125,8.16,-87.56,-1.69
6556,rootcause3,1170,168.49,15.73,1,1456,0,0,0,0,9.41,364762,251,1456,10.38,1,15.88,-74.38,-83.38,142.0255142,-306.12,26.115,-81.61875,5.19625,-87.38,-11
6557,rootcause3,1170,181.78,16.32,1,1580,0,0,0,0,8.8,395828,251,1580,10.52,1,17.38,-68.75,-74.63,133.1001526,-323.41,15.78,-80.318125,3.16125,-86.94,-9.94
6558,rootcause3,1170,142.8,15.78,1,1294,0,0,0,0,10.04,324351,251,1294,11,1,19.38,-69.13,-74.5,100.3281895,-375.595,25.86,-82.715625,6.13375,-91.81,-11.5
6559,rootcause3,1170,151.98,15.4,1,1407,0,0,0,0,9.17,354018,252,1407,9.92,1,18,-69.25,-79.38,127.1265143,-325.32,9.065,-79.75875,2.25,-84.25,-17.44
6560,rootcause3,1170,162.02,14.98,1,1460,0,0,0,0.15,8.36,367055,251,1460,9.42,1,14.63,-72.13,-69.25,123.7476071,-353.21,-1.785,-82.316875,-0.683125,-90.31,-18.13
6561,rootcause3,1170,166.19,16,1,1579,0,0,0,0,10.26,396245,251,1579,9.36,1,13.63,-71.25,-81.63,101.3521818,-369.305,22.4,-80.4775,5.133125,-86.63,-5.63
6562,rootcause3,1170,161.83,15.45,1,1500,0,0,0,0,8.61,377867,252,1500,9.24,1,,,,123.7476071,-346.55,5.135,-81.16875,0.12,-87.75,-17.69
6563,rootcause3,1170,134.27,14.3,1,1333,0,0,0,0,10.27,334224,251,1334,10.38,1,12.63,-70,-77.25,97.63720741,-391.56,7.69,-83.52125,1.828125,-92.06,-10.13
6564,rootcause3,1170,126.7,12.88,1,1532,0,0,0,0.88,10.63,385852,252,1532,9,1,12,-75.63,-74.63,94.61321517,-390.77,-2.195,-81.77875,-0.00125,-89.44,-18
6565,rootcause3,1170,127.54,13.9,1,1461,0,0,0,1.24,11,369136,253,1461,9.28,1,11.38,-75.63,-73,88.28865985,-415.215,-1.93,-83.12625,0.249375,-90.5,-16.38
6566,rootcause3,1170,93.38,12.42,1,1384,0,0,0,1.16,12.69,347583,251,1384,8.9,1,14.88,-73.13,-76.5,88.28865985,-418.69,2.91,-83.7275,1.255,-90.81,-14.63
6567,rootcause3,1170,106.58,10.6,1,1333,0,0,0,0.08,6.53,334494,251,1333,9.08,1,7.88,-76.63,-75.5,88.28865985,-404.7,11.745,-80.91125,3.0025,-88.56,-14.5
6568,rootcause3,1170,143.79,13.32,1,1596,0,0,0,0.27,8.34,402676,252,1596,9.16,1,,,,97.63720741,-396.385,27.425,-84.399375,6.160625,-90.31,-7.81
6569,rootcause3,1170,164.94,15.55,1,1459,0,0,0,0.08,9.19,366819,251,1459,9.12,1,14.63,-73.38,-79.75,102.8219257,-362.905,45.13,-82.28125,10.47375,-88.94,-6.06
6570,rootcause3,1170,145.3,14.62,1,1456,0,0,0,0,9.68,364606,250,1456,9.92,1,23.88,-73.25,-78.13,106.0198828,-344.335,77.635,-77.993125,17.376875,-88.38,9.13
6571,rootcause3,1170,214.12,17.3,1,1590,0,0,0,0,7.99,400602,252,1590,11.24,1,32.5,-64.13,-73.75,116.3444382,-296.695,94.34,-73.474375,22.610625,-81.38,11.88
6572,rootcause3,1170,203.61,17.3,1,1597,0,0,0,0,7.82,402029,252,1598,11.98,1,,,,138.7377091,-260.245,58.145,-69.60375,12.75875,-88.5,-17.5
6573,rootcause3,1170,201.93,17.45,1.21,1167,317,0,0,0,14.07,370641,250,1484,12.24,1,23.25,-60.88,-62.88,104.6132152,-307.57,65.045,-70.98625,15.02125,-85.88,0.75
6574,rootcause3,1170,246.82,13.94,1.83,269,1293,0,0,0.73,12.19,391459,251,1561,11.06,2,29.13,-54,-59.88,99.78478805,-307.4,53.805,-67.641875,11.925625,-80.31,-3.44
6575,rootcause3,1170,300.78,14.31,2,0,1438,0,0,0,7.44,362147,252,1438,12.4,2,28.63,-58.5,-65.5,101.3521818,-350.09,69.005,-75.990625,15.50875,-91.88,-4.19
6576,rootcause3,1170,164.13,11.48,1.67,520,1039,0,0,0,10.52,391314,251,1559,12.16,1,16,-71.75,-67,107.2025722,-345.35,29.495,-78.2675,6.301875,-87.81,-11.63
6577,rootcause3,1170,193.89,16.78,1,1335,0,0,0,0,5.39,336279,252,1335,12.1,1,24.5,-65.5,-72.75,127.5666572,-270.94,49.23,-73.869375,12.989375,-80.94,-0.38
6578,rootcause1,1171,5.55,26.09,3,0,0,70,0,0,15.15,16374,231,71,12.25,3,,,,,,,,,,
6579,rootcause2&rootcause3,1184,185.14,10.59,2,0,1458,0,0,0.08,8.46,345740,237,1458,11.48,2,4.88,-102.25,-102,189.0165183,-363.415,-18.24,-110.348125,-6.54375,-120.69,-18.25
6580,rootcause2&rootcause3,1184,133.53,8.6,2,0,1344,0,0,0,8.8,310381,231,1344,9.92,2,,,,180.3359983,-372.825,-17.15,-108.07125,-5.386875,-116.5,-17.31
6581,rootcause2&rootcause3,1184,141.96,8.34,2,0,1498,0,0,0.67,9.66,370982,248,1498,10,2,4.75,-102.63,-98.88,148.0139169,-453.795,-24.2,-109.04,-6.118125,-115.56,-18.56
6582,rootcause2&rootcause3,1184,132.46,8.36,2,0,1533,0,0,1.03,10.7,380924,248,1533,9.68,2,-3.63,-101.5,-109.13,173.6429081,-379.94,-18.815,-109.000625,-5.813125,-121.5,-18.88
6583,rootcause2&rootcause3,1184,34.27,8.45,1.74,313,910,0,0,1.74,19.52,299957,245,1224,8.44,1,-7.13,-103.5,-103.38,194.252341,-352.43,-23.445,-109.36125,-7.92625,-119.13,-17.69
6584,rootcause2&rootcause3,1184,38.14,7.16,1,1409,0,0,0,0.24,10.63,349919,248,1409,8.5,1,2.38,-104.25,-102.25,200.3243472,-346.88,-23.445,-110.731875,-8.51375,-117.44,-17.94
6585,rootcause2&rootcause3,1184,36.16,8.99,1,1529,0,0,0,0.81,11.12,380953,249,1529,8.81,1,,,,201.0191172,-330.425,-23.24,-109.88375,-8.2,-117.63,-18.25
6586,rootcause2&rootcause3,1184,21.46,15.04,1.08,1099,96,0,0,3.21,36.75,285220,239,1195,9.17,1,,,,,,,,,,
6587,rootcause2&rootcause3,1184,53.76,11.92,2.29,36,837,406,0,2.65,29.09,309408,242,1279,8.97,2,13.5,-89.5,-97.75,143.1718927,-373.27,7.585,-99.9625,1.280625,-108.75,-11.31
6588,rootcause2&rootcause3,1184,111.26,10.23,2,2,1331,0,0,0,7.91,335657,252,1332,8.36,2,13.13,-90.5,-104,166.6680209,-345.645,10.67,-103.5675,2.30125,-110.63,-7.94
6589,rootcause2&rootcause3,1184,154.74,13.47,2,0,1559,0,0,0.07,9.18,393385,252,1559,11.08,2,14.38,-88.38,-97,168,-336.565,8.405,-98.375625,1.92625,-110.44,-11
6590,rootcause2&rootcause3,1184,169.02,14.19,2,0,1545,0,0,0.21,9.26,388754,252,1545,14.48,2,,,,135.1215665,-372.25,16.485,-96.38875,3.265625,-107.31,-12.44
6591,rootcause2&rootcause3,1184,67.26,11.46,2,3,1279,0,0,1.9,17.78,308815,241,1282,13.52,2,8.38,-96.88,-102.38,124.3739573,-427.67,-7.18,-105.829375,-2.71625,-113.94,-14.31
6592,rootcause2&rootcause3,1184,35.83,9.6,1.06,1279,77,0,0,1.17,11.17,322168,238,1356,11.54,1,10.88,-97,-94.13,186.2401447,-323.91,-23.18,-107.51,-7.83625,-121.56,-18.25
6593,rootcause2&rootcause3,1184,37.01,8.29,1,1529,0,0,0,0.58,10.22,386131,252,1530,9.66,1,4.75,-104.25,-99.25,134.3056238,-415.215,-19.6,-111.6225,-6.156875,-121.94,-18
6594,rootcause2&rootcause3,1184,20.58,8.49,1,1158,0,0,0,0.2,12.98,285358,246,1158,7.46,1,,,,,,,,,,
6595,rootcause2&rootcause3,1184,32.79,12.83,1.87,153,1023,0,0,3.05,32.71,283944,242,1175,11.87,2,,,,,,,,,,
6596,rootcause2&rootcause3,1184,21.81,8.51,1.03,1145,40,0,0,1.68,14.08,296136,250,1185,9.36,1,1.75,-94,-102.63,182.1211964,-378.77,-6,-104.70125,-2.8175,-115.31,-14.88
6597,rootcause2&rootcause3,1184,46.46,10.78,1,1494,0,0,0,1.28,11.03,376097,252,1494,11.24,1,3,-99.75,-99.25,152.5741367,-432.23,-5.835,-104.688125,-1.72625,-118.44,-12.69
6598,rootcause2&rootcause3,1184,86.8,13.04,1,1486,0,0,0,0.8,7.08,374045,252,1486,14.02,1,9.38,-97.13,-98.38,148.0139169,-447.74,-7.85,-107.766875,-2.050625,-128,-18.25
6599,rootcause2&rootcause3,1184,171.5,20.14,1.19,1213,289,0,0,0,7.13,375869,250,1502,14.44,1,12.63,-95.5,-104,190.7122095,-370.15,-0.2,-105.708125,-1.2575,-115.13,-18.13
6600,rootcause3,1202,421.01,15.77,3,0,0,1529,0,0,8.93,380549,249,1528,10.12,3,24.5,-60.63,-71.63,140.1910393,-308.575,55.13,-76.9975,12.50625,-86.06,2.5
6601,rootcause3,1202,300.62,16.04,3,0,0,1313,0,0,10.65,325545,248,1314,9.38,3,17.5,-65.5,-70.88,89.46023273,-407.975,38.64,-83.355,7.430625,-99.75,-0.56
6602,rootcause3,1202,205.58,12.34,3,1,0,1042,0,0,8.84,258355,248,1043,8.7,3,15.13,-64.75,-74.88,95.50821721,-403.405,35.805,-83.845625,7.02875,-102.06,-0.5
6603,rootcause3,1202,375.21,15.84,2.99,4,0,1024,0,0,14.12,252094,245,1027,14.4,3,12.88,-75.13,-84.38,141.5475684,-327.97,12.28,-84.271875,1.345,-95.88,-18.19
6604,rootcause3,1202,345.64,13.98,3,0,0,1237,0,0,8.41,303349,245,1237,13.94,3,,,,133.6351851,-348.29,-12.425,-87.14125,-4.0675,-105.19,-17
6605,rootcause3,1202,166.1,16.16,2.68,12,693,535,243,2.12,20.58,356450,240,1483,11,4,,,,,,,,,,
6606,rootcause3,1202,139.01,16.92,1.66,870,309,0,200,0.09,17.97,342187,248,1379,9.86,1,12.25,-80.88,-75.75,154.0540759,-306.405,-11.65,-86.950625,-3.7025,-101.25,-17.38
6607,rootcause3,1202,198.22,16.28,1.31,962,430,0,0,0,15.82,343226,247,1392,10.78,2,,,,,,,,,,
6608,rootcause3,1202,154.33,10.64,2,0,1396,0,0,0,9.79,351457,252,1396,12.02,2,-0.63,-76.5,-80.38,221.5146657,-250.46,-38.1,-87.688125,-13.130625,-98.5,-18.75
6609,rootcause3,1202,189.62,8.37,2,1,1520,0,0,0,8.83,383219,252,1521,10.92,2,2.13,-81.5,-89,134.1556413,-333.265,3.415,-88.509375,0.828125,-97.63,-10.5
6610,rootcause3,1202,147.21,14.08,2.54,49,695,705,87,2.95,29.34,370584,241,1537,11.82,2,,,,,,,,,,
6611,rootcause3,1202,227.34,13.55,1.98,659,236,626,0,1.83,21.09,372041,245,1521,10.35,3,,,,175.0420725,-286.69,-1.045,-82.633125,0.0225,-89.5,-6.56
6612,rootcause3,1202,241.81,10.16,2.63,1,562,971,0,0,7.89,385804,252,1533,10.92,2,-4.38,-76,-80.63,173.5490475,-307.955,-15.915,-88.4,-4.261875,-97.25,-15.44
6613,rootcause3,1202,246.22,12.24,2,0,1569,0,0,0,7.39,388410,248,1569,10.02,2,-4.38,-79.25,-83.88,106.6875839,-376.625,-33.21,-85.790625,-7.4,-98.5,-13.88
6614,rootcause3,1202,108.77,14.4,1.6,599,885,0,0,0,11.58,368492,248,1484,9.71,1,,,,95.50821721,-410.85,-18.805,-84.95375,-3.809375,-94.75,-14.5
6615,rootcause3,1202,154.37,17.04,2.1,716,0,713,79,4.14,31.06,362643,240,1508,8.22,1,12.88,-76,-84.38,157.4775311,-339.245,17.1,-87.645625,4.028125,-95.94,-13.31
6616,rootcause3,1202,174.55,14.52,1,1539,0,0,0,0,8.32,379715,247,1539,7.46,1,8.25,-76.88,-86.63,157.4775311,-322.09,19.97,-83.430625,4.7275,-93.56,-10.38
6617,rootcause3,1202,194.14,16.35,1,1568,0,0,0,0,8.04,386464,246,1568,6.92,1,,,,159.1475308,-352.5,4.12,-88.3575,0.7575,-96.06,-9.13
6618,rootcause3,1202,185.66,17.01,1,1544,0,0,0,0,10.82,380120,246,1544,8.58,1,14.63,-70.13,-80.38,92.95636092,-374.845,27.135,-78.169375,5.2575,-83.38,-1.88
6619,rootcause3,1202,206.66,16.66,1,1601,0,0,0,0,8.56,396769,248,1601,8.14,1,9.75,-71.25,-79.63,153.981403,-344.175,8.67,-86.86,1.645,-94.69,-7.63
6620,rootcause3,1202,138,13.95,1.49,800,765,0,0,0,9.51,386573,247,1566,7.84,1,,,,92.95636092,-412.005,11.045,-85.810625,2.305625,-92.19,-6.56
6621,rootcause3,1202,127.38,15.91,1.58,1073,0,433,0,1.29,23.03,371122,246,1506,8.9,1,1.75,-80.88,-86.88,174.9828294,-318.23,-27.14,-93.8175,-7.899375,-102.38,-16.56
6622,rootcause3,1202,119.38,12.72,1,1506,0,0,0,0,7.45,378911,252,1505,8.06,1,-9,-81,-79.63,98.52375464,-419.575,-28.985,-89.8275,-5.6225,-100.19,-16.69
6623,rootcause3,1202,108.54,11.51,1,1571,0,0,0,0.07,10.18,396265,252,1571,8.06,1,-1.75,-74.5,-88.5,178.7681129,-322.21,-17.16,-87.7825,-5.785625,-98.75,-18.81
